census_tract,metres_cadastre,emissions_de_co2,qual_energia,qual_emissions,data_entrada,motiu,us_edifici,zona_climatica,energia_primaria,cost_energia
1707903002,35,40.32,E,C,,Lloguer,Habitatge individual en bloc d'habitatges,D2,235.42,18.79
1707905004,75,55.79,E,E,,Compravenda,Habitatge unifamiliar,D2,264.28,15.43
1707906001,99,41.62,E,E,2022-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,197.01,10.08
1707902019,79,22.71,D,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,109.58,0.1
1707903014,68,67.53,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,365.17,1738.61
1707902011,114,37.4,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,178.7,1069.39
1707903007,67,82.4,G,F,2022-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,387.77,21.1
1707901004,96.05,44.6,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,263,NaN
1707903015,81.73,77.78,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,368.04,1537.3
1707903005,68.45,49.4,E,E,2016-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,234.2,808.87
1707903001,39,43.16,F,D,2024-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,236.06,16.89
1707905004,85,56.87,G,F,2022-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,269.55,13.44
1707905005,90,73.64,E,E,,Lloguer,Habitatge unifamiliar,D2,298.73,14582.61
1707903011,54,43.03,E,E,2025-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,203.49,10.38
1707902011,78.63,46.21,E,E,2017-03-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,219.66,13.96
1707902004,788.46,66.64,F,E,2017-08-01,Compravenda,Bloc d'habitatges plurifamiliar,D2,316.41,1073.42
1707903002,144,40.79,E,F,,Compravenda,Terciari,D2,240.77,19.54
1707902004,53,33.62,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,198.48,16.11
1707903014,87,33.4,E,E,2016-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,159.2,10.31
1707903011,80,71.05,G,F,2017-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,336.75,182.02
1707902001,103,21,D,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,121.5,942.57
1707902013,53.17,36.85,G,G,,Lloguer,Terciari,D2,217.54,819.6
1707903007,66,70.39,G,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,334.48,17.31
1707902004,80,90.04,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,516.85,40.16
1707902002,80,45.72,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,216.18,11.03
1707902014,70,35.97,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,171.07,8.87
1707902002,113,40.82,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,193.9,9.56
1707903002,72,58.05,E,E,2018-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,276.22,1033.08
1707902012,51,63.94,G,E,2025-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,365.6,28.23
1707901001,54,53.97,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,300.08,22.11
1707901006,53,65.67,F,E,2021-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,331.58,20.1
1707902016,187,78.86,E,E,,Compravenda,Habitatge unifamiliar,D2,302.89,19.31
1707903017,52,4.75,B,B,2019-05-01,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,28.03,1.87
1707902005,129.5,15.95,C,C,2017-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,77.14,543.52
1707902017,81.35,62.82,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,296.72,1226.88
1707903007,54,52.2,E,E,2019-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,247.34,11.09
1707902012,109,16.42,C,B,,Compravenda,Habitatge individual en bloc d'habitatges,D2,80.76,4.59
1707902007,61.16,70.61,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,334.6,1021.09
1707902002,124,26.66,D,D,2021-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,126.88,6.59
1707902004,69,50.85,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,300.2,24.36
1707905002,58,50.66,F,E,2025-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,299.07,24.27
1707905006,90,45.91,E,E,2023-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,217.91,0.15
1707903007,178,18.52,C,C,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,88.36,4.63
1707903010,81,36.63,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,216.21,17.55
1707902001,65,16.41,C,C,,Lloguer,Habitatge individual en bloc d'habitatges,D2,78.07,4.06
1707901001,69,51.38,E,F,,Compravenda,Terciari,D2,260.02,15.85
1707904001,48.3,70.6,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,396.9,NaN
1707902017,187,12.26,D,D,,Lloguer,Terciari,D2,62.04,3.78
1707906002,93,44.51,E,E,2023-11-01,Compravenda,Habitatge unifamiliar,D2,210.93,10.82
1707904001,31,72.5,G,E,2025-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,376.91,24.39
1707903019,73,54.76,E,E,2019-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,259.22,13.26
1707902005,62,36.97,E,E,2023-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,176.36,8.51
1707901005,64,73.51,G,F,2019-06-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,348.62,3.43
1707901004,69,62.33,F,E,2022-08-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,295.39,15.17
1707902017,69,50.63,E,E,,Lloguer,Habitatge unifamiliar,D2,258.99,16.18
1707905003,62,54.63,E,E,2020-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,258.61,13.24
1707903013,81,64.2,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,304.8,NaN
1707902008,182,37.47,D,F,,Lloguer,Terciari,D2,221.18,17.95
1707903011,51,62.35,F,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,295.6,15.2
1707903003,89,59.3,E,E,2022-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,281.15,14.45
1707905003,139,61.92,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,293.48,15.08
1707902010,88,34.98,E,E,2018-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,165.74,746.19
1707903007,56,58.34,D,G,,Lloguer,Terciari,D2,316.09,22.21
1707903017,100.69,44.66,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,213.55,1132.35
1707903001,150,57.01,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,271.22,12.28
1707905001,200.11,30.1,D,D,,Certificació voluntària,Habitatge unifamiliar,D2,172.22,2664.39
1707903005,144,31.88,D,E,,Lloguer,Terciari,D2,178.03,13.21
1707902011,72,60.58,F,E,2023-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,286.96,14.71
1707902006,145,19,D,C,,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,98.48,6.33
1707903001,106,48.52,E,E,2017-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,229.95,1251.72
1707905006,90,52.74,E,E,2020-12-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,253.18,13.49
1707902003,27,45.83,F,E,2019-10-01,Lloguer,Terciari,D2,265.59,17.58
1707903020,80,61.67,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,292.59,1199.08
1707903006,85.71,48.4,E,D,2016-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,229,983.7
1707903016,104,40.65,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,206.91,12.78
1707902011,45,32.7,E,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,174.8,388.73
1707902004,64,52.03,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,246.74,12.69
1707903012,70.25,57.59,E,E,2018-07-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,273.36,990.52
1707902008,162,35.21,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,166.45,1373.46
1707906002,43,69,F,E,2016-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,327.6,696.54
1707902010,67,29.61,E,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,143.69,7.88
1707903007,59,46.69,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,275.61,22.37
1707902017,205,25.43,C,E,2023-06-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,115.12,5.09
1707903015,408,62.9,F,E,2022-03-01,Sol·licitud d'ajuts,Bloc d'habitatges,D2,313.73,18.47
1707903014,162,21.25,D,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,109.48,1125.35
1707902013,113.8,63.26,F,E,2018-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,325.21,2337.36
1707903008,60,37.7,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,178.99,9.24
1707904002,51.99,35.3,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,168.2,454.77
1707904001,51,63.41,G,E,2022-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,366.14,26.98
1707902010,80,34.04,E,D,2017-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,161.31,669.08
1707903013,71,60.26,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,286,14.74
1707902011,72.89,29.21,E,D,2017-06-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,138.96,1587.25
1707902011,93.46,32.2,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,152.88,737.21
1707903020,40,30.2,E,D,2025-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,143.24,7.37
1707905002,52,53.56,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,253.72,12.86
1707902008,83,50.44,D,G,2023-07-01,Compravenda,Terciari,D2,260.13,16.54
1707903017,66,68.37,F,E,2021-10-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,323.97,16.62
1707903012,2802,63.2,D,G,2016-06-01,Altres (cap de les anteriores opcions),Terciari,D2,259.2,NaN
1707902016,92,28.82,D,E,2025-01-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,170.12,13.81
1707902010,98,22.48,D,C,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,120.06,8.21
1707903019,94,50.59,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,240.08,12.37
1707903020,155,48.04,F,D,2024-01-01,Compravenda,Terciari,D2,283.62,23.02
1707903009,79,55.11,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,261.36,13.45
1707902013,104.2,58.35,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,277.05,1455.91
1707902012,114,27.1,E,D,,Sol·licitud d'ajuts,Habitatge individual en bloc d'habitatges,D2,140.34,9
1707903016,88,47.94,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,227.71,11.77
1707903004,86,47.94,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,227.12,11.65
1707903012,57,46.93,E,E,2018-04-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,223.22,660.23
1707902012,91,28.31,D,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,167.12,13.56
1707901003,64,34.18,E,D,2024-04-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,163.21,8.57
1707902007,155,16.29,C,C,2023-02-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,81.17,0.05
1707903013,68.64,61.79,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,312.04,5332.67
1707902013,81,42.01,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,191.78,13.74
1707902007,100,37.2,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,177,920.29
1707902005,171,81.57,G,C,,Compravenda,Terciari,D2,481.55,39.08
1707903007,80.36,43.27,E,E,2018-09-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,238.64,1392.69
1707902004,106,40.08,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,190.05,9.77
1707901002,178,14.85,B,D,2022-01-01,Compravenda,Habitatge unifamiliar,D2,65.07,2.54
1707902003,108.61,60.2,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,312.8,2200.43
1707905002,52.1,85.3,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,410.2,NaN
1707902019,89,33.58,E,D,2025-01-01,Altres (cap de les anteriores opcions),Habitatge individual en bloc d'habitatges,D2,163.39,9.03
1707903016,51,43.08,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,204,10.45
1707902006,128.16,36.85,E,E,,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,174.21,1138.3
1707901001,110,14.52,C,B,,Lloguer,Habitatge individual en bloc d'habitatges,D2,85.74,6.96
1707903003,49,44.68,E,D,2025-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,253.37,19.3
1707902002,96,67.5,F,F,2018-01-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,319.81,1574.48
1707903012,63,69.38,G,E,2025-10-01,Certificació voluntària,Habitatge individual en bloc d'habitatges,D2,349.32,21.04
1707903003,55,23.37,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,111.8,1.52
1707902008,68,22.94,D,D,2017-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,110.09,7.53
1707903019,41,29.52,E,C,2018-08-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,158.29,447.33
1707902011,43,44.2,E,E,2016-04-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,209.2,NaN
1707902010,77.67,42.04,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,198.76,780.01
1707902011,66,67.13,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,326.81,18.09
1707902016,183,77.69,F,F,2022-06-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,367.58,18.78
1707903009,65,62.32,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,294.68,15.03
1707903014,89,65.77,F,E,2022-11-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,311.74,17.34
1707902007,142,40.35,E,E,2021-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,192.77,9.23
1707901003,68,37.35,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,196.47,11.09
1707903003,30,32,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,188,NaN
1707902020,8607,64.6,F,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,306.05,15.7
1707903004,32,63.09,E,E,,Compravenda,Terciari,D2,372.44,30.22
1707902019,85.5,56.12,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,265.9,1166.45
1707905001,337,69.57,E,E,,Compravenda,Habitatge unifamiliar,D2,331.89,NaN
1707903015,196,36.05,E,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,212.84,17.27
1707903003,328,47.75,D,D,,Certificació voluntària,Terciari,D2,252.59,16.94
1707903010,949,16.11,C,B,2024-12-01,Altres (cap de les anteriores opcions),Terciari,D2,87.28,5.54
1707905004,53,46.87,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,276.68,22.45
1707902017,108,72.55,E,E,,Altres (cap de les anteriores opcions),Habitatge unifamiliar,D2,344.55,17.8
1707903015,50,53.2,E,E,2018-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,251.93,645.24
1707903019,70,59.09,E,E,2021-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,279.09,14.18
1707903008,98,30.69,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,145.41,711.39
1707903003,71.1,39.3,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,186.3,NaN
1707903006,102.53,51.48,E,E,,Compravenda,Habitatge unifamiliar,D2,259.36,1577.33
1707903003,130,27.51,D,D,,Compravenda,Habitatge individual en bloc d'habitatges,D2,133.39,0.07
1707902007,75,47.29,D,D,2018-03-01,Lloguer,Terciari,D2,278.32,1686.43
1707904001,37,36.23,E,E,2025-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,213.86,17.36
1707903007,52,57.05,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,302.99,20.49
1707902004,77,40.96,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,196.15,10.38
1707902020,41,35.53,E,C,2022-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,191.65,13.36
1707902010,78,37.01,E,E,2025-10-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,174.77,8.88
1707905006,87,66.61,F,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,315.93,16.26
1707902011,84.25,54.6,E,E,2016-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,257.95,1100.98
1707902014,170,41.3,D,D,2016-05-01,Lloguer,Habitatge unifamiliar,D2,196.9,1750.06
1707902004,63,36.62,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,173.93,8.99
1707905003,83,85.35,F,F,2020-01-01,Compravenda,Habitatge unifamiliar,D2,404.57,20.78
1707902003,94.19,39.54,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,156.83,NaN
1707905001,170,12.98,B,C,2023-02-01,Compravenda,Habitatge unifamiliar,D2,76.61,6.22
1707903019,41,61.29,G,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,361.81,29.36
1707902006,59,56.13,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,265.29,797.01
1707904001,61,60.57,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,306.93,18.76
1707902015,282,70.84,E,E,2022-08-01,Compravenda,Habitatge unifamiliar,D2,335.56,17.2
1707902017,169,63.9,E,E,2022-05-01,Certificació voluntària,Habitatge unifamiliar,D2,303.84,15.76
1707903003,154,46.53,E,F,,Compravenda,Terciari,D2,235.65,2221.18
1707903014,86,90.43,G,G,,Lloguer,Habitatge individual en bloc d'habitatges,D2,428.07,21.9
1707906001,89,21.5,D,C,2016-07-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,102.4,454.32
1707905002,52.05,32.53,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,156.36,10.77
1707902011,81.59,89.44,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,482.04,2736.66
1707903014,91,61.72,F,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,292.28,1362.15
1707902004,104.74,61.25,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,290.23,1560.27
1707905001,116,79.55,F,F,2020-09-01,Compravenda,Habitatge unifamiliar,D2,376.81,19.32
1707902003,69,57.29,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,271.61,13.96
1707903011,77,53.34,E,E,2023-02-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,274.86,17.45
1707903002,84,45.38,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,215.24,11.08
1707903013,71.9,68.18,F,F,,Compravenda,Habitatge individual en bloc d'habitatges,D2,322.97,1190.35
1707902006,58,66.93,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,316.66,16.17
1707902004,92,55.22,E,F,,Lloguer,Terciari,D2,325.97,26.45
1707904002,38,58.95,F,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,299.06,8.1
1707902018,55,53.85,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,255.94,13.25
1707902008,48,68.94,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,407,33.03
1707903020,176,85.44,G,A,,Lloguer,Terciari,D2,504.39,40.93
1707902002,64,18.53,C,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,88.68,299.75
1707903006,111,37.33,D,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,167.83,7.25
1707903005,76,57.06,G,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,336.82,27.33
1707902015,129,28.71,D,E,,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,169.46,13.75
1707902006,55,37.39,D,F,2023-06-01,Lloguer,Terciari,D2,194.59,12.62
1707903010,50.23,61.92,G,E,2017-12-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,365.53,1490.03
1707906004,90,52.18,G,F,,Lloguer,Habitatge individual en bloc d'habitatges,D2,247.57,12.75
1707902008,105,46.55,E,E,,Compravenda,Habitatge unifamiliar,D2,221.29,11.47
1707901001,77.61,53.1,E,E,2016-03-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,251.9,1007.72
1707902006,36,41.1,E,E,2016-06-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,195.7,364.05
1707905001,125,82.46,F,F,2024-08-01,Certificació voluntària,Habitatge unifamiliar,D2,389.4,19.78
1707906001,90,24.67,D,D,2025-09-01,Sol·licitud d'ajuts,Habitatge unifamiliar,D2,134.86,9.64
1707904002,71,43.87,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,258.96,21.02
1707903009,67,46.51,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,239.04,15.08
1707902018,42.4,51.44,E,E,2016-02-01,Lloguer,Habitatge individual en bloc d'habitatges,D2,242.99,NaN
1707903012,71,84.99,G,G,,Compravenda,Habitatge individual en bloc d'habitatges,D2,402.25,20.57
1707903014,70,31.8,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,163.16,10.26
1707903018,79,57.45,E,E,,Compravenda,Habitatge individual en bloc d'habitatges,D2,271.43,13.81
1707906003,178,68.7,F,D,2016-09-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,327.2,3034.96
1707902013,121,41.87,D,G,,Compravenda,Terciari,D2,247.2,2487.56
1707902022,76.07,23.9,D,C,,Compravenda,Habitatge individual en bloc d'habitatges,D2,126.77,650.26
1707904002,44,46.47,E,E,,Lloguer,Habitatge individual en bloc d'habitatges,D2,274.32,22.26
1707903003,75,36.34,E,D,2021-01-01,Compravenda,Habitatge individual en bloc d'habitatges,D2,172.51,10.16
1707901001,79,24.6,E,D,,Lloguer,Habitatge individual en bloc d'habitatges,D2,145.2,11.78
