lon,price,year_available,rooms,elevator,lat,floors,area,census_tract_INE,barri_oficial,metres_cadastre,emissions_de_co2,qual_energia,has_education_within_500m,has_food_within_500m,has_health_within_500m,has_mobility_within_500m,has_public_service_within_500m,renda_med,renda_mediana,gini,p80_p20,pct_65_plus,pct_under18,pct_single_household,sector_oficial,ingresos_otros_prest,ingresos_otros,ingresos_pensiones,ingresos_desempleo,ingresos_salario,p80_p20.1,gini.1,renda_med.1,renda_mediana.1,renta_bruta_hogar,renta_bruta_persona,renta_neta_hogar,renta_neta_persona,edad_media,poblacion,pct_single_household.1,pct_65_plus.1,pct_espanola,pct_under18.1,tamany_mitja_hogar,has_education_within_500m,education_count_within_500m,has_food_within_500m,food_count_within_500m,has_health_within_500m,health_count_within_500m,has_mobility_within_500m,mobility_count_within_500m,has_public_service_within_500m,public_service_count_within_500m
2.8176621831068696,2050,2023,3.0,True,41.979869896244686,1.0,115,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,5,1,15,1,23,1,46,1,5
2.8087194686848744,1440,2023,1.0,True,41.99351259144586,1.0,47,1707906004,Oest,66.0,38.31,E,1,0,1,1,1,25645.0,23450.0,27.4,2.4,17.8,17.1,21.4,Taialà,4.2,10.6,18.0,1.6,65.7,2.4,27.4,25645.0,23450.0,59005.0,21451.0,46887.0,17045.0,42.0,1822.0,21.4,17.8,90.0,17.1,2.7,1,3,0,0,1,1,1,7,1,1
2.8204230323215405,1025,2023,3.0,True,41.97050713391232,5.0,85,1707902010,Eixample,53.0,54.79,E,1,1,1,1,1,26524.0,24150.0,26.2,2.2,15.4,16.0,34.1,Eixample Sud,2.7,9.0,14.6,1.1,72.6,2.2,26.2,26524.0,24150.0,54838.0,23321.0,43206.0,18374.0,41.6,2364.0,34.1,15.4,88.0,16.0,2.3,1,8,1,8,1,5,1,9,1,3
2.8082507775513283,1445,2023,2.0,False,41.9941023628508,1.0,58,1707906002,Oest,95.0,57.84,G,1,0,1,1,1,22782.0,21350.0,24.7,2.2,15.3,21.3,24.4,Taialà,4.6,7.7,17.1,2.0,68.6,2.2,24.7,22782.0,21350.0,49225.0,18328.0,40619.0,15124.0,40.1,2660.0,24.4,15.3,88.1,21.3,2.7,1,3,0,0,1,2,1,8,1,1
2.8250199952600514,1145,2023,4.0,True,41.98496490977315,5.0,84,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,14,1,9,1,26,1,17
2.8250077711943846,1580,2023,1.0,True,41.98409194436727,4.0,51,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,4,1,13,1,9,1,25,1,15
2.8205233072608,1775,2023,1.0,True,41.97886087487699,2.0,70,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,8,1,26,1,23,1,25,1,4
2.824499447681707,1165,2023,2.0,False,41.9870941304528,0.0,96,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,3,1,13,1,7,1,21,1,10
2.8191042465065816,1555,2023,3.0,False,41.98487451193982,1.0,106,1707903003,Eixample,51.0,30.54,E,1,1,1,1,1,29305.0,24850.0,33.8,3.1,14.0,16.8,34.9,Eixample Nord,2.6,20.0,12.8,1.0,63.6,3.1,33.8,29305.0,24850.0,62744.0,26319.0,47990.0,20130.0,39.8,2603.0,34.9,14.0,77.8,16.8,2.4,1,5,1,12,1,19,1,19,1,5
2.8248198107379023,1035,2023,3.0,False,41.97518312252919,3.0,125,1707901003,Centre,92.0,21.38,D,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,4,1,12,1,10,1,15,1,4
2.821316989881861,1885,2023,2.0,True,41.98225435242846,1.0,87,1707902001,Centre,86.0,31.58,C,1,1,1,1,1,35605.0,30450.0,35.4,3.1,25.7,18.6,37.8,Mercadal,2.5,24.7,20.1,0.9,51.8,3.1,35.4,35605.0,30450.0,75923.0,30977.0,57966.0,23651.0,44.6,803.0,37.8,25.7,88.9,18.6,2.4,1,6,1,18,1,27,1,22,1,9
2.821294376679951,540,2023,1.0,True,41.9840124914476,1.0,49,1707903001,Centre,108.0,37.07,E,1,1,1,1,1,33181.0,24850.0,37.8,3.3,18.0,16.1,42.0,Mercadal,2.3,29.8,15.7,0.8,51.4,3.3,37.8,33181.0,24850.0,68809.0,30321.0,51988.0,22909.0,41.1,1209.0,42.0,18.0,77.2,16.1,2.2,1,5,1,16,1,20,1,26,1,9
2.8189828463234115,1750,2023,3.0,True,41.9798165821453,1.0,126,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,6,1,20,1,24,1,35,1,5
2.8184459682057943,1650,2023,4.0,True,41.97983063531643,5.0,148,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,6,1,19,1,24,1,46,1,5
2.82098043395224,1105,2023,2.0,True,41.9705099974812,4.0,71,1707902010,Eixample,53.0,54.79,E,1,1,1,1,1,26524.0,24150.0,26.2,2.2,15.4,16.0,34.1,Eixample Sud,2.7,9.0,14.6,1.1,72.6,2.2,26.2,26524.0,24150.0,54838.0,23321.0,43206.0,18374.0,41.6,2364.0,34.1,15.4,88.0,16.0,2.3,1,8,1,9,1,5,1,9,1,3
2.8145710039753133,1520,2023,4.0,True,41.97569067040455,5.0,132,1707903007,Eixample,71.0,54.33,F,1,1,1,1,1,17724.0,15750.0,29.1,2.6,16.6,17.1,31.7,Eixample Sud,4.9,5.4,21.7,2.3,65.7,2.6,29.1,17724.0,15750.0,39439.0,14557.0,32409.0,11963.0,40.8,2470.0,31.7,16.6,64.6,17.1,2.7,1,3,1,12,1,8,1,40,1,1
2.811941252252225,1485,2023,3.0,True,41.96520964797877,5.0,120,1707902022,Eixample,88.0,36.07,E,1,1,1,1,1,22795.0,21700.0,30.0,2.6,7.5,24.7,30.4,Eixample Sud,3.3,8.3,7.6,1.4,79.4,2.6,30.0,22795.0,21700.0,51314.0,18971.0,40473.0,14963.0,34.5,1942.0,30.4,7.5,78.9,24.7,2.7,1,3,1,5,1,1,1,18,1,1
2.820799362889513,1760,2023,2.0,True,41.97723682816074,7.0,101,1707902013,Eixample,81.0,74.68,F,1,1,1,1,1,26426.0,22050.0,34.5,3.1,22.6,16.0,40.0,Eixample Nord,3.0,16.4,23.9,1.2,55.6,3.1,34.5,26426.0,22050.0,55595.0,23657.0,43462.0,18494.0,43.3,1214.0,40.0,22.6,76.4,16.0,2.3,1,9,1,28,1,24,1,22,1,3
2.8262311628600933,1165,2023,1.0,True,41.98679778854229,2.0,68,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,3,1,11,1,6,1,25,1,15
2.8252289326768647,1625,2023,2.0,False,41.98426887354607,1.0,75,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,4,1,12,1,9,1,25,1,16
2.82452121868017,1385,2023,1.0,True,41.98648075336492,1.0,49,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,4,1,14,1,8,1,21,1,13
2.81336079853398,945,2023,2.0,True,41.98144200588817,2.0,69,1707903020,Eixample,104.0,30.62,E,1,1,1,1,1,29714.0,26250.0,29.7,2.7,19.7,15.0,30.5,Eixample Nord,2.6,12.4,19.3,1.2,64.5,2.7,29.7,29714.0,26250.0,64638.0,25951.0,50160.0,20138.0,42.9,1363.0,30.5,19.7,86.4,15.0,2.5,1,6,1,11,1,7,1,19,1,1
2.818348713988952,1955,2023,3.0,True,41.9800116658246,0.0,123,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,5,1,16,1,23,1,44,1,5
2.8240001160015167,1190,2023,4.0,True,41.96916748522884,2.0,121,1707902018,Sud,53.0,36.99,F,1,1,1,1,1,29739.0,26950.0,28.3,2.3,15.1,20.6,26.4,Montilivi,2.4,11.9,14.1,0.8,70.8,2.3,28.3,29739.0,26950.0,67846.0,25547.0,51867.0,19530.0,39.9,1807.0,26.4,15.1,87.8,20.6,2.6,1,6,1,5,1,2,1,11,1,2
2.8209763439816897,895,2023,2.0,True,41.97116031291803,4.0,77,1707902010,Eixample,53.0,54.79,E,1,1,1,1,1,26524.0,24150.0,26.2,2.2,15.4,16.0,34.1,Eixample Sud,2.7,9.0,14.6,1.1,72.6,2.2,26.2,26524.0,24150.0,54838.0,23321.0,43206.0,18374.0,41.6,2364.0,34.1,15.4,88.0,16.0,2.3,1,7,1,8,1,6,1,10,1,4
2.8246209467813204,1585,2023,2.0,True,41.985610614280056,3.0,103,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,15,1,8,1,22,1,16
2.820611300151597,1785,2023,2.0,True,41.977496249689295,6.0,116,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,8,1,29,1,22,1,22,1,4
2.825604923621031,1055,2023,3.0,True,41.975462610657566,3.0,133,1707901004,Centre,59.0,50.21,E,1,1,1,1,1,20468.0,17850.0,31.4,2.8,14.6,16.8,36.2,Carme,4.5,9.6,15.0,2.2,68.8,2.8,31.4,20468.0,17850.0,42951.0,17045.0,35057.0,13913.0,39.8,1465.0,36.2,14.6,70.2,16.8,2.5,1,3,1,9,1,9,1,12,1,4
2.825442822296645,1515,2023,1.0,True,41.98443050442494,4.0,58,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,4,1,12,1,9,1,24,1,15
2.808656056873459,1595,2023,1.0,True,41.9942201799698,1.0,53,1707906002,Oest,95.0,57.84,G,1,0,1,1,1,22782.0,21350.0,24.7,2.2,15.3,21.3,24.4,Taialà,4.6,7.7,17.1,2.0,68.6,2.2,24.7,22782.0,21350.0,49225.0,18328.0,40619.0,15124.0,40.1,2660.0,24.4,15.3,88.1,21.3,2.7,1,2,0,0,1,1,1,7,1,1
2.8204293031519843,1785,2023,1.0,True,41.97845343160392,1.0,78,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,9,1,28,1,21,1,22,1,4
2.8180891004278874,3285,2023,3.0,True,41.97967555950108,3.0,145,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,6,1,18,1,24,1,47,1,5
2.821040007151776,3310,2023,3.0,True,41.97798811326596,2.0,127,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,9,1,28,1,23,1,19,1,4
2.818903469070127,1255,2023,2.0,False,41.98001040592465,0.0,145,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,18,1,23,1,33,1,5
2.8239700353162034,1305,2023,4.0,True,41.96882383877655,2.0,129,1707902018,Sud,53.0,36.99,F,1,1,1,1,1,29739.0,26950.0,28.3,2.3,15.1,20.6,26.4,Montilivi,2.4,11.9,14.1,0.8,70.8,2.3,28.3,29739.0,26950.0,67846.0,25547.0,51867.0,19530.0,39.9,1807.0,26.4,15.1,87.8,20.6,2.6,1,5,1,2,1,2,1,12,1,2
2.817961575651447,2060,2023,3.0,True,41.97870405395681,4.0,105,1707902005,Eixample,72.0,50.05,F,1,1,1,1,1,32911.0,28350.0,34.3,3.1,22.6,14.3,38.3,Eixample Nord,2.0,27.0,18.6,0.8,51.5,3.1,34.3,32911.0,28350.0,69250.0,30166.0,52134.0,22710.0,43.6,924.0,38.3,22.6,82.5,14.3,2.3,1,6,1,20,1,17,1,48,1,4
2.8183775168814367,1445,2023,3.0,True,41.98076325845425,5.0,105,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,6,1,14,1,24,1,22,1,7
2.8181279294958768,1805,2023,3.0,True,41.97872777006084,4.0,108,1707902005,Eixample,72.0,50.05,F,1,1,1,1,1,32911.0,28350.0,34.3,3.1,22.6,14.3,38.3,Eixample Nord,2.0,27.0,18.6,0.8,51.5,3.1,34.3,32911.0,28350.0,69250.0,30166.0,52134.0,22710.0,43.6,924.0,38.3,22.6,82.5,14.3,2.3,1,6,1,21,1,18,1,46,1,4
2.821573255149932,965,2023,3.0,True,41.97608400154238,4.0,67,1707902006,Eixample,118.0,45.22,E,1,1,1,1,1,27935.0,24850.0,31.6,2.9,19.9,15.2,34.6,Eixample Nord,2.4,19.5,21.4,1.1,55.7,2.9,31.6,27935.0,24850.0,60510.0,25054.0,46079.0,19079.0,42.5,2154.0,34.6,19.9,80.8,15.2,2.4,1,8,1,23,1,16,1,20,1,4
2.8250714999508766,2220,2023,2.0,True,41.97615451238414,1.0,38,1707901003,Centre,92.0,21.38,D,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,6,1,10,1,8,1,13,1,5
2.818456405485851,1490,2023,2.0,True,41.97963728947694,1.0,151,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,6,1,20,1,24,1,48,1,5
2.8191470349500407,1230,2023,2.0,True,41.97853037009253,5.0,61,1707902005,Eixample,72.0,50.05,F,1,1,1,1,1,32911.0,28350.0,34.3,3.1,22.6,14.3,38.3,Eixample Nord,2.0,27.0,18.6,0.8,51.5,3.1,34.3,32911.0,28350.0,69250.0,30166.0,52134.0,22710.0,43.6,924.0,38.3,22.6,82.5,14.3,2.3,1,8,1,25,1,20,1,45,1,3
2.8180665921568124,1600,2023,3.0,True,41.98086289302649,5.0,111,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,6,1,14,1,22,1,25,1,7
2.818803496165859,1775,2023,3.0,True,41.980264227883374,3.0,118,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,18,1,23,1,30,1,6
2.829322809852511,2645,2023,4.0,False,41.97311821312557,3.0,149,1707902014,Sud,157.0,41.9,D,1,1,1,1,1,21642.0,18550.0,31.8,2.7,15.2,17.8,26.8,Montilivi,4.3,13.6,16.3,1.7,64.2,2.7,31.8,21642.0,18550.0,48772.0,17631.0,39639.0,14330.0,40.2,1082.0,26.8,15.2,77.4,17.8,2.8,1,1,1,3,1,3,1,10,1,1
2.8126378078057432,1675,2023,4.0,True,41.965429112854494,1.0,197,1707902022,Eixample,88.0,36.07,E,1,1,1,1,1,22795.0,21700.0,30.0,2.6,7.5,24.7,30.4,Eixample Sud,3.3,8.3,7.6,1.4,79.4,2.6,30.0,22795.0,21700.0,51314.0,18971.0,40473.0,14963.0,34.5,1942.0,30.4,7.5,78.9,24.7,2.7,1,3,1,4,1,1,1,17,1,1
2.8170944146191164,1395,2023,3.0,True,41.98472620420457,4.0,100,1707903004,Eixample,52.0,47.17,E,1,1,1,1,1,33467.0,31150.0,27.5,2.4,17.7,14.5,30.6,Eixample Nord,2.3,20.2,15.6,0.6,61.3,2.4,27.5,33467.0,31150.0,73480.0,29883.0,55782.0,22686.0,42.9,1192.0,30.6,17.7,89.0,14.5,2.4,1,6,1,8,1,15,1,16,1,3
2.816644546066545,1490,2023,2.0,True,41.96874100866631,1.0,81,1707902011,Eixample,58.0,52.48,G,1,1,1,1,1,23134.0,22050.0,28.2,2.6,12.6,18.2,30.4,Eixample Sud,3.3,8.6,12.9,1.4,73.8,2.6,28.2,23134.0,22050.0,48784.0,19510.0,39263.0,15702.0,38.9,2598.0,30.4,12.6,78.8,18.2,2.5,1,4,1,6,1,2,1,13,1,3
2.824934252315151,1550,2023,1.0,True,41.98446342423432,4.0,48,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,5,1,14,1,9,1,25,1,17
2.8163577559522577,1560,2023,3.0,True,41.968799635197534,1.0,72,1707902011,Eixample,58.0,52.48,G,1,1,1,1,1,23134.0,22050.0,28.2,2.6,12.6,18.2,30.4,Eixample Sud,3.3,8.6,12.9,1.4,73.8,2.6,28.2,23134.0,22050.0,48784.0,19510.0,39263.0,15702.0,38.9,2598.0,30.4,12.6,78.8,18.2,2.5,1,4,1,6,1,2,1,12,1,3
2.818206486999701,3460,2023,2.0,True,41.9799337229731,4.0,84,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,5,1,15,1,24,1,46,1,5
2.824100348959222,1035,2023,2.0,False,41.98738729447192,4.0,52,1707904001,Centre,75.0,45.59,F,1,1,1,1,1,25336.0,19950.0,36.0,2.9,11.6,13.5,42.9,Barri Vell,1.6,25.1,9.8,1.7,61.8,2.9,36.0,25336.0,19950.0,51678.0,24210.0,38616.0,18091.0,39.4,1081.0,42.9,11.6,67.5,13.5,2.1,1,1,1,12,1,7,1,24,1,9
2.8188446322294824,1060,2023,3.0,False,41.98461210779416,2.0,101,1707903003,Eixample,51.0,30.54,E,1,1,1,1,1,29305.0,24850.0,33.8,3.1,14.0,16.8,34.9,Eixample Nord,2.6,20.0,12.8,1.0,63.6,3.1,33.8,29305.0,24850.0,62744.0,26319.0,47990.0,20130.0,39.8,2603.0,34.9,14.0,77.8,16.8,2.4,1,5,1,12,1,18,1,18,1,4
2.815917577388027,950,2023,3.0,True,41.99112764650789,1.0,57,1707906001,Oest,105.0,43.9,E,0,1,1,1,0,25428.0,24150.0,24.3,2.0,18.3,16.2,21.6,Fontajau,3.7,7.7,21.0,1.2,66.5,2.0,24.3,25428.0,24150.0,54947.0,21085.0,44591.0,17111.0,43.4,1930.0,21.6,18.3,93.1,16.2,2.6,0,0,1,1,1,2,1,6,0,0
2.8183458551653606,2735,2023,2.0,True,41.979982973226015,2.0,81,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,5,1,16,1,24,1,45,1,5
2.816950918892058,1590,2023,3.0,True,41.98458937695225,5.0,88,1707903003,Eixample,51.0,30.54,E,1,1,1,1,1,29305.0,24850.0,33.8,3.1,14.0,16.8,34.9,Eixample Nord,2.6,20.0,12.8,1.0,63.6,3.1,33.8,29305.0,24850.0,62744.0,26319.0,47990.0,20130.0,39.8,2603.0,34.9,14.0,77.8,16.8,2.4,1,6,1,8,1,15,1,16,1,3
2.820216774525252,895,2023,4.0,True,41.978774491104055,0.0,94,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,8,1,26,1,22,1,23,1,4
2.824274562828489,715,2023,1.0,False,41.9773691967043,1.0,49,1707901003,Centre,92.0,21.38,D,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,6,1,16,1,12,1,18,1,3
2.818643631790529,1235,2023,3.0,True,41.98026803491185,1.0,92,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,17,1,23,1,30,1,6
2.824738230123784,930,2023,1.0,False,41.97698300900971,2.0,58,1707901003,Centre,92.0,21.38,D,1,1,1,1,1,27181.0,24150.0,30.1,2.3,17.5,15.3,34.3,Carme,2.7,14.0,16.9,1.2,65.3,2.3,30.1,27181.0,24150.0,57374.0,23819.0,44793.0,18596.0,41.7,1402.0,34.3,17.5,80.8,15.3,2.4,1,6,1,14,1,10,1,12,1,3
2.8184573883758706,2750,2023,3.0,True,41.980343946657314,2.0,105,1707902002,Eixample,45.0,39.37,E,1,1,1,1,1,30703.0,25550.0,35.1,2.9,17.3,18.3,36.0,Eixample Nord,3.3,22.5,15.8,1.0,57.4,2.9,35.1,30703.0,25550.0,68473.0,28112.0,50395.0,20690.0,40.8,1070.0,36.0,17.3,82.0,18.3,2.4,1,5,1,15,1,23,1,31,1,7
2.820543427660327,1750,2023,2.0,True,41.9767866929406,1.0,70,1707902013,Eixample,81.0,74.68,F,1,1,1,1,1,26426.0,22050.0,34.5,3.1,22.6,16.0,40.0,Eixample Nord,3.0,16.4,23.9,1.2,55.6,3.1,34.5,26426.0,22050.0,55595.0,23657.0,43462.0,18494.0,43.3,1214.0,40.0,22.6,76.4,16.0,2.3,1,8,1,27,1,22,1,21,1,3
2.8209065028930853,2565,2023,2.0,True,41.97826904094087,1.0,104,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,9,1,28,1,23,1,19,1,5
2.820696054328548,1510,2023,4.0,False,41.97818389605468,1.0,108,1707902004,Eixample,122.0,39.04,E,1,1,1,1,1,32741.0,26950.0,33.9,3.1,23.6,16.6,36.4,Eixample Nord,2.5,24.2,19.3,0.7,53.3,3.1,33.9,32741.0,26950.0,68901.0,29601.0,52012.0,22345.0,44.0,1676.0,36.4,23.6,85.1,16.6,2.3,1,9,1,28,1,23,1,18,1,3
2.81862308775318,3660,2023,3.0,True,41.9803304998452,4.0,79,1707902003,Eixample,111.0,62.99,F,1,1,1,1,1,32451.0,26950.0,32.4,2.6,24.4,16.8,35.1,Eixample Nord,2.2,26.4,20.8,0.8,49.8,2.6,32.4,32451.0,26950.0,70974.0,29629.0,53084.0,22160.0,44.3,1294.0,35.1,24.4,87.8,16.8,2.4,1,5,1,18,1,23,1,29,1,7
